635216.2	3049629.5	0
635216.6	3049627	0
635217.6	3049620.6	0
635217.8	3049619.6	0
635218	3049618.1	0
635218.7	3049612.5	0
635219.2	3049610	0
635220	3049605.1	0
635220.2	3049604	0
635221.3	3049603.2	0
635228.7	3049598.1	0
635229.2	3049597.9	0
635229.2	3049597.8	0
635229.3	3049597.8	0
635231.7	3049596.4	0
635232.1	3049596.2	0
635233.9	3049595.2	0
635235.9	3049594.2	0
635240.1	3049592.2	0
635240.9	3049591.9	0
635241.7	3049591.5	0
635244.8	3049590.2	0
635246.8	3049589.3	0
635256	3049584.8	0
635257.5	3049584.1	0
635260.2	3049583.8	0
635260.4	3049583.8	0
635264.8	3049583.4	0
635266.6	3049583.2	0
635267	3049583.1	0
635267.4	3049583.1	0
635267.7	3049583	0
635272.1	3049582.4	0
635279.2	3049581.5	0
635289.2	3049580.1	0
635299.1	3049575.6	0
635305	3049570.5	0
635312.4	3049561.3	0
635318.7	3049555	0
635324.9	3049550.2	0
635333.8	3049545.4	0
635343.7	3049543.2	0
635351.5	3049543.6	0
635360.3	3049545.4	0
635367.7	3049546.5	0
635374.4	3049545.4	2
635385.8	3049537.3	2
635392.5	3049529.9	2
635396.2	3049522.9	2
635396.5	3049518.1	2
635396.5	3049516.2	2
635396.5	3049515.7	2
635396.5	3049514.7	2
635396.5	3049513.7	2
635396.5	3049513.6	2
635396.5	3049509.3	2
635398.7	3049505.6	2
635406.4	3049507.4	2
635412.4	3049508.8	2
635414.4	3049504.4	2
635417.7	3049492.4	2
635419.3	3049484	2
635419.4	3049479.2	2
635416.2	3049475.5	2
635419.8	3049472.7	2
635419.3	3049462.5	2
635415.3	3049458.1	2
635415	3049454.4	2
635417	3049451.5	2
635416.7	3049443.1	2
635415.2	3049437.6	2
635414.9	3049433.5	2
635415.3	3049429.5	2
635414.5	3049423.7	2
635409.9	3049418.7	2
635405.9	3049413.7	2
635401	3049412.8	2
635398.6	3049410.3	2
635396.2	3049406.4	2
635392.7	3049401.8	2
635390.1	3049400	2
635388.1	3049397.5	2
635385.6	3049393.4	2
635382.2	3049390.3	2
635379.8	3049387.7	2
635377.2	3049385.7	2
635374.5	3049384.2	2
635371.9	3049381.2	2
635368.3	3049377.3	2
635365.2	3049373.5	2
635362.8	3049370.6	2
635360.2	3049367.7	2
635357.2	3049364.7	2
635351.6	3049360	2
635342.2	3049353.4	2
635335.1	3049348.8	2
635330.1	3049345.4	2
635322.7	3049340.1	2
635314.7	3049332.9	2
635305.8	3049324.8	2
635295.7	3049315.4	2
635282.4	3049308.3	2
635245	3049299.4	2
635236.2	3049297.7	2
635230.1	3049297.9	2
635217.6	3049294.5	2
635204.3	3049281.1	2
635202	3049277.4	2
635195.2	3049270.5	2
635189.7	3049265.2	2
635168.4	3049239.8	2
635156.9	3049229.5	2
635151.2	3049221.7	2
635145	3049212.4	2
635140	3049207.6	2
635130.8	3049198.1	2
635121.3	3049188.9	2
635116.1	3049184.9	2
635101.9	3049182.1	2
635092	3049181.2	2
635082.8	3049180.8	2
635070.3	3049181.4	2
635054.7	3049187.5	2
635041.3	3049187.5	2
635038.1	3049181.2	2
635033.7	3049177.3	2
635030.8	3049172.8	2
635026.4	3049173	2
635003	3049184.6	2
